s1,12.397,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,399,30176
s1,12.391,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,299,66846
s2,12.603,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,399,30176
s2,12.602,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,299,66846
s1,13.956,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,13.950,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,14.142,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,14.141,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,15.457,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,15.451,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,15.654,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,15.653,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,17.012,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,17.006,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,17.199,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,17.198,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,18.532,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,18.526,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,18.825,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,18.824,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,20.166,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,20.160,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,20.355,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,20.354,299,66846,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,21.669,521,39470,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,122,9294
s1,21.663,386,88814,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,87,21968
s2,21.845,521,39470,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,122,9294
s2,21.844,386,88814,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,87,21968
s1,23.156,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,228,17256
s1,23.150,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,163,42232
s2,23.341,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,228,17256
s2,23.340,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,163,42232
s1,24.679,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,24.673,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,24.885,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,24.884,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,26.268,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,26.262,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,26.466,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,26.465,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,27.850,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,27.844,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,28.088,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,28.087,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,29.485,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,29.479,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,29.674,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,29.673,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,31.114,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,31.108,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,31.326,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,31.325,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,32.691,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,32.685,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,32.905,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,32.904,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,34.283,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,34.277,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,34.482,749,56726,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,34.481,549,131046,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,35.847,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,350,26550
s1,35.841,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,250,64200
s2,36.038,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,350,26550
s2,36.037,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,250,64200
s1,37.479,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,37.473,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,37.707,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,37.706,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,39.206,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,39.200,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,39.447,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,39.446,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,40.879,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,40.873,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,41.063,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,41.062,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,42.409,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,42.403,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,42.602,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,42.601,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,44.013,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,44.007,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,44.218,1099,83276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,44.217,799,195246,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,45.565,1449,109826,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,350,26550
s1,45.559,1050,259512,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,251,64266
s2,45.770,1449,109826,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,350,26550
s2,45.769,1050,259512,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,251,64266
s1,47.129,1449,109826,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,47.123,1050,259512,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,47.317,1449,109826,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,47.316,1050,259512,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,48.650,1449,109826,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,48.644,1050,259512,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,48.857,1449,109826,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,48.856,1050,259512,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,50.210,1799,136376,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,350,26550
s1,50.204,1300,323712,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,250,64200
s2,50.414,1799,136376,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,350,26550
s2,50.413,1300,323712,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,250,64200
s1,51.769,1799,136376,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,51.763,1300,323712,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,51.972,1799,136376,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,51.971,1300,323712,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,53.323,1799,136376,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,53.317,1300,323712,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,53.528,1799,136376,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,53.527,1300,323712,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,54.885,1799,136376,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,54.879,1300,323712,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,55.089,1799,136376,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,55.088,1300,323712,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,56.429,1876,142217,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,77,5841
s1,56.423,1355,337836,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,55,14124
s2,56.613,1911,144872,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,112,8496
s2,56.612,1380,344256,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,80,20544
s1,57.958,1981,150182,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,57.952,1430,357096,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,58.148,2015,152771,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,104,7899
s2,58.147,1456,363582,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,76,19326
s1,59.588,2085,158081,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,104,7899
s1,59.582,1506,376422,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,76,19326
s2,59.757,2119,160670,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,104,7899
s2,59.756,1532,382908,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,76,19326
s1,61.090,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,62,4713
s1,61.084,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,46,11622
s2,61.275,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,28,2124
s2,61.274,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,20,5136
s1,62.609,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,62.603,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,62.800,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,62.799,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,64.156,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,64.150,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,64.359,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,64.358,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,65.721,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,65.715,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,65.929,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,65.928,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,67.285,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,67.279,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,67.487,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,67.486,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,68.838,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,68.832,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,69.028,2147,162794,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,69.027,1552,388044,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,70.359,2245,170228,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,98,7434
s1,70.353,1622,406020,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,70,17976
s2,70.538,2245,170228,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,98,7434
s2,70.537,1622,406020,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,70,17976
s1,71.949,2348,178061,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,103,7833
s1,71.943,1699,425412,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,77,19392
s2,72.114,2348,178061,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,103,7833
s2,72.113,1699,425412,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,77,19392
s1,73.426,2453,186026,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,73.420,1774,444672,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,73.613,2453,186026,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,73.612,1774,444672,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,74.958,2557,193925,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,104,7899
s1,74.952,1850,463998,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,76,19326
s2,75.146,2591,196514,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,138,10488
s2,75.145,1876,470484,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,102,25812
s1,76.509,2660,201758,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,103,7833
s1,76.503,1927,483390,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,77,19392
s2,76.706,2693,204281,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,102,7767
s2,76.705,1954,489942,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,78,19458
s1,78.026,2763,209591,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,103,7833
s1,78.020,2004,502782,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,77,19392
s2,78.198,2798,212246,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,78.197,2029,509202,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,79.513,2868,217556,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,79.507,2079,522042,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,79.681,2903,220211,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,79.680,2104,528462,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,81.006,2973,225521,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,81,2154,541302,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,81.173,3008,228176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,81.172,2179,547722,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,82.493,3078,233486,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,82.487,2229,560562,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,82.665,3113,236141,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,82.664,2254,566982,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,83.983,3183,241451,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,83.977,2304,579822,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,84.152,3183,241451,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,70,5310
s2,84.151,2304,579822,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,50,12840
s1,85.479,3288,249416,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,85.473,2379,599082,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,85.650,3288,249416,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,85.649,2379,599082,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,86.979,3393,257381,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,86.973,2454,618342,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,87.149,3393,257381,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,87.148,2454,618342,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,88.464,3498,265346,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,88.458,2529,637602,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,88.634,3498,265346,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,88.633,2529,637602,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,89.950,3603,273311,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,89.944,2604,656862,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,90.121,3603,273311,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,90.120,2604,656862,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,91.451,3708,281276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,91.445,2679,676122,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,91.624,3708,281276,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,91.623,2679,676122,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,92.942,3812,289175,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,104,7899
s1,92.936,2755,695448,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,76,19326
s2,93.119,3812,289175,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,104,7899
s2,93.118,2755,695448,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,76,19326
s1,94.440,3924,297671,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,112,8496
s1,94.434,2835,715992,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,80,20544
s2,94.624,3924,297671,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,112,8496
s2,94.623,2835,715992,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,80,20544
s1,95.978,4029,305636,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,95.972,2910,735252,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,96.154,4029,305636,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,96.153,2910,735252,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,97.473,4134,313601,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,97.467,2985,754512,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,97.647,4134,313601,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,97.646,2985,754512,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,98.969,4239,321566,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,98.963,3060,773772,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,99.137,4239,321566,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,99.136,3060,773772,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,100.455,4344,329531,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,100.449,3135,793032,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,100.624,4344,329531,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,100.623,3135,793032,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,101.939,4449,337496,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,101.933,3210,812292,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,102.106,4449,337496,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
