s1,12.397,399,30176,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,399,30176
s2,102.105,3210,812292,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,103.430,4554,345461,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,103.424,3285,831552,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,103.602,4554,345461,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,103.601,3285,831552,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,104.930,4659,353426,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,104.924,3360,850812,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,105.096,4659,353426,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,105.095,3360,850812,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,106.413,4764,361391,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,106.407,3435,870072,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,106.581,4764,361391,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,106.580,3435,870072,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,107.901,4869,369356,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,107.895,3510,889332,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,108.067,4869,369356,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,108.066,3510,889332,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,109.381,4974,377321,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,109.375,3585,908592,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,109.548,4974,377321,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,109.547,3585,908592,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,110.862,5079,385286,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,110.856,3660,927852,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,111.031,5079,385286,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,111.030,3660,927852,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,112.351,5184,393251,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,112.345,3735,947112,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,112.517,5184,393251,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,112.516,3735,947112,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,113.840,5289,401216,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,113.834,3810,966372,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,114.016,5289,401216,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,114.015,3810,966372,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,115.442,5394,409181,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,115.436,3885,985632,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,115.616,5394,409181,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,115.615,3885,985632,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,117.008,5499,417146,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,117.002,3960,1004892,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,117.174,5499,417146,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,117.173,3960,1004892,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,118.501,5604,425111,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,118.495,4035,1024152,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,118.668,5604,425111,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,118.667,4035,1024152,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,120.003,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,35,2655
s1,119.997,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,25,6420
s2,120.188,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,35,2655
s2,120.187,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,25,6420
s1,121.520,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,121.514,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,121.705,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,121.704,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,123.035,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,123.029,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,123.219,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,123.218,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,124.581,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,124.575,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,124.780,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,124.779,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,126.124,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,126.118,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,126.317,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,126.316,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,127.685,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,127.679,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,127.889,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,127.888,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,129.245,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,129.239,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,129.449,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,129.448,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,130.802,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,130.796,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,131.013,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,131.012,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,132.366,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,132.360,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,132.569,5639,427766,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,132.568,4060,1030572,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,133.924,5681,430952,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,42,3186
s1,133.918,4090,1038276,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,30,7704
s2,134.111,5681,430952,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,42,3186
s2,134.110,4090,1038276,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,30,7704
s1,135.443,5786,438917,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,135.437,4165,1057536,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,135.682,5786,438917,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,135.681,4165,1057536,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,137.073,5891,446882,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,137.067,4240,1076796,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,137.284,5926,449537,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,140,10620
s2,137.283,4265,1083216,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,100,25680
s1,138.664,5996,454847,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,138.658,4315,1096056,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,138.865,6031,457502,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,138.864,4340,1102476,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,140.290,6136,465467,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,140,10620
s1,140.284,4415,1121736,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,100,25680
s2,140.489,6136,465467,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,140.488,4415,1121736,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,141.923,6241,473432,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,141.917,4490,1140996,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,142.119,6241,473432,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,142.118,4490,1140996,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,143.464,6346,481397,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,143.458,4566,1160322,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,76,19326
s2,143.691,6346,481397,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,143.690,4566,1160322,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,76,19326
s1,145.019,6451,489362,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,145.013,4641,1179582,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,145.216,6451,489362,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,145.215,4641,1179582,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,146.549,6556,497327,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,146.543,4716,1198842,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,146.722,6556,497327,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,146.721,4716,1198842,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,148.039,6661,505292,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,148.033,4791,1218102,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,148.231,6661,505292,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,148.230,4791,1218102,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,149.575,6764,513125,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,103,7833
s1,149.569,4868,1237494,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,77,19392
s2,149.755,6764,513125,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,103,7833
s2,149.754,4868,1237494,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,77,19392
s1,151.088,6868,521024,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,104,7899
s1,151.082,4944,1256820,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,76,19326
s2,151.268,6868,521024,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,104,7899
s2,151.267,4944,1256820,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,76,19326
s1,152.586,6971,528857,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,103,7833
s1,152.580,5021,1276212,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,77,19392
s2,152.775,6971,528857,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,103,7833
s2,152.774,5021,1276212,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,77,19392
s1,154.111,7076,536822,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,154.105,5096,1295472,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,154.280,7076,536822,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,154.279,5096,1295472,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,155.585,7181,544787,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,155.579,5171,1314732,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,155.762,7181,544787,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,155.761,5171,1314732,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,157.074,7286,552752,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,157.068,5246,1333992,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,157.271,7286,552752,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,157.270,5246,1333992,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,158.650,7389,560585,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,103,7833
s1,158.644,5324,1353450,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,78,19458
s2,158.817,7424,563240,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,138,10488
s2,158.816,5349,1359870,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,103,25878
s1,160.115,7494,568550,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,160.109,5399,1372710,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,160.289,7494,568550,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,70,5310
s2,160.288,5399,1372710,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,50,12840
s1,161.598,7598,576449,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,104,7899
s1,161.592,5476,1392102,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,77,19392
s2,161.798,7598,576449,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,104,7899
s2,161.797,5476,1392102,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,77,19392
s1,163.171,7702,584348,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,104,7899
s1,163.165,5552,1411428,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,76,19326
s2,163.361,7737,587003,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,139,10554
s2,163.360,5577,1417848,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,101,25746
s1,164.705,7807,592313,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,164.699,5627,1430688,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,164.871,7842,594968,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,164.870,5652,1437108,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,166.178,7912,600278,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,166.172,5702,1449948,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,166.355,7947,602933,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,166.354,5727,1456368,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,167.705,8017,608243,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,167.699,5777,1469208,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,167.893,8052,610898,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,167.892,5802,1475628,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,169.240,8122,616208,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,169.234,5852,1488468,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,169.419,8157,618863,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,169.418,5877,1494888,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,170.822,8227,624173,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,170.816,5927,1507728,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,171.019,8262,626828,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,171.018,5952,1514148,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,172.354,8367,634793,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,140,10620
s1,172.348,6027,1533408,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,100,25680
s2,172.525,8367,634793,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,172.524,6027,1533408,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,173.832,8437,640103,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,70,5310
s1,173.826,6077,1546248,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,50,12840
s2,173.998,8472,642758,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,173.997,6102,1552668,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,175.296,8542,648068,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,175.290,6152,1565508,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,175.460,8577,650723,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,175.459,6177,1571928,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,176.770,8647,656033,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,176.764,6227,1584768,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,176.975,8682,658688,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,176.974,6252,1591188,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,178.339,8752,663998,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,178.333,6302,1604028,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,178.504,8787,666653,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,178.503,6327,1610448,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,179.809,8857,671963,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,179.803,6377,1623288,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,179.989,8892,674618,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,179.988,6402,1629708,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,181.288,8962,679928,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,181.282,6452,1642548,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,181.458,8997,682583,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,181.457,6477,1648968,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,182.766,9067,687893,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,105,7965
s1,182.760,6527,1661808,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,75,19260
s2,182.939,9102,690548,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,105,7965
s2,182.938,6552,1668228,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,75,19260
s1,184.251,9130,692672,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,63,4779
s1,184.245,6572,1673364,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,45,11556
s2,184.437,9130,692672,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,28,2124
s2,184.436,6572,1673364,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,20,5136
s1,185.762,9130,692672,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,185.756,6572,1673364,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,185.954,9130,692672,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,185.953,6572,1673364,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
s1,187.296,9130,692672,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:4,0,0
s1,187.290,6572,1673364,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:1,0,0
s2,187.479,9130,692672,6e:95:15:c9:34:ac,72:d4:35:9d:b7:6c,,,,,output:3,0,0
s2,187.478,6572,1673364,72:d4:35:9d:b7:6c,6e:95:15:c9:34:ac,,,,,output:5,0,0
